9	7
10	4
11	1
12	4
13	5
14	1
15	6
16	9
17	13
18	7
19	3
20	1
21	2
22	1
23	3
24	4
25	4
26	3
27	2
28	1
29	2
30	2
32	1
33	1
34	3
35	2
38	4
39	1
40	2
41	1
42	1
43	1
44	2
47	2
49	1
50	2
53	1
54	2
55	1
56	1
57	1
58	3
62	1
63	2
64	1
65	2
67	1
75	2
77	1
79	1
85	1
87	1
107	1
112	1
115	2
119	1
120	1
125	1
128	1
139	1
172	1
199	1
206	1
208	1
236	1
